GAME_DATE_EST,GAME_ID,HOME_TEAM,VISITOR_TEAM,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
11/10/2010,21000114,Memphis Grizzlies,Dallas Mavericks,2010,91,0.452,0.579,0.286,20,40,106,0.541,0.455,0.36,30,49,0
11/10/2010,21000115,Oklahoma City Thunder,Philadelphia 76ers,2010,109,0.493,0.946,0.143,17,34,103,0.481,0.741,0.333,25,37,1
11/10/2010,21000116,San Antonio Spurs,Los Angeles Clippers,2010,107,0.493,0.867,0.611,21,41,95,0.465,0.571,0.7,21,34,1
11/10/2010,21000117,Sacramento Kings,Minnesota Timberwolves,2010,89,0.444,0.625,0.25,25,41,98,0.471,0.6,0.364,15,41,0
11/09/2010,21000101,Indiana Pacers,Denver Nuggets,2010,144,0.644,0.762,0.533,37,45,113,0.433,0.9,0.471,22,32,1
11/09/2010,21000102,Brooklyn Nets,Cleveland Cavaliers,2010,91,0.407,0.905,0.3,18,45,93,0.439,0.545,0.529,27,44,0
11/09/2010,21000103,Miami Heat,Utah Jazz,2010,114,0.439,0.766,0.4,21,46,116,0.484,0.857,0.421,30,44,0
11/09/2010,21000104,Milwaukee Bucks,New York Knicks,2010,107,0.513,0.786,0.313,18,45,80,0.378,0.905,0.263,19,34,1
11/09/2010,21000105,New Orleans Pelicans,Los Angeles Clippers,2010,101,0.506,0.714,0.5,29,33,82,0.463,0.833,0.313,19,39,1
11/09/2010,21000106,Portland Trail Blazers,Detroit Pistons,2010,100,0.5,0.875,0.429,26,45,78,0.425,0.556,0.353,16,33,1
11/09/2010,21000107,Los Angeles Lakers,Minnesota Timberwolves,2010,99,0.449,0.75,0.333,24,42,94,0.38,0.842,0.381,23,54,1
11/08/2010,21000095,Charlotte Hornets,San Antonio Spurs,2010,91,0.398,0.792,0.316,19,41,95,0.424,0.647,0.462,22,46,0
11/08/2010,21000096,Orlando Magic,Atlanta Hawks,2010,93,0.43,0.625,0.182,16,43,89,0.474,0.813,0.308,18,46,1
11/08/2010,21000097,Toronto Raptors,Golden State Warriors,2010,102,0.458,0.815,0.286,19,32,109,0.527,0.813,0.313,19,42,0
11/08/2010,21000098,Chicago Bulls,Denver Nuggets,2010,94,0.415,0.636,0.385,20,47,92,0.436,0.708,0.389,15,44,1
11/08/2010,21000099,Memphis Grizzlies,Phoenix Suns,2010,109,0.476,0.857,0.333,19,45,99,0.475,0.667,0.29,23,41,1
11/08/2010,21000100,Dallas Mavericks,Boston Celtics,2010,89,0.5,0.85,0.4,20,38,87,0.418,1,0.5,24,42,1
11/07/2010,21000089,New York Knicks,Philadelphia 76ers,2010,96,0.4,0.714,0.158,20,49,106,0.474,0.714,0.389,20,45,0
11/07/2010,21000090,Atlanta Hawks,Phoenix Suns,2010,114,0.542,0.773,0.304,29,40,118,0.556,0.773,0.478,28,35,0
11/07/2010,21000091,Detroit Pistons,Golden State Warriors,2010,102,0.451,0.679,0.529,27,46,97,0.429,0.826,0.261,19,46,1
11/07/2010,21000092,Houston Rockets,Minnesota Timberwolves,2010,120,0.442,0.83,0.313,23,49,94,0.374,0.697,0.231,11,54,1
11/07/2010,21000093,Oklahoma City Thunder,Boston Celtics,2010,83,0.427,0.882,0.4,17,40,92,0.474,0.8,0.4,22,40,0
11/07/2010,21000094,Los Angeles Lakers,Portland Trail Blazers,2010,121,0.549,0.867,0.471,33,49,96,0.427,0.839,0.3,21,25,1
11/06/2010,21000080,Charlotte Hornets,Orlando Magic,2010,88,0.48,0.909,0.4,22,40,91,0.415,0.619,0.313,22,37,0
11/06/2010,21000081,Washington Wizards,Cleveland Cavaliers,2010,102,0.443,0.8,0.381,26,44,107,0.476,0.808,0.444,19,37,0
11/06/2010,21000082,Miami Heat,Brooklyn Nets,2010,101,0.486,0.793,0.4,19,44,89,0.412,0.647,0.4,17,41,1
11/06/2010,21000083,Milwaukee Bucks,New Orleans Pelicans,2010,81,0.386,0.65,0.25,17,42,87,0.449,0.818,0.412,17,47,0
11/06/2010,21000084,San Antonio Spurs,Houston Rockets,2010,124,0.485,0.68,0.429,28,47,121,0.475,0.857,0.45,24,48,1
11/06/2010,21000085,Dallas Mavericks,Denver Nuggets,2010,92,0.447,0.769,0.267,12,46,103,0.451,0.762,0.619,21,38,0
11/06/2010,21000086,Utah Jazz,Los Angeles Clippers,2010,109,0.412,0.742,0.333,21,43,107,0.43,0.875,0.25,16,51,1
11/06/2010,21000087,Portland Trail Blazers,Toronto Raptors,2010,97,0.453,0.893,0.25,19,43,84,0.368,0.794,0.059,11,44,1
11/06/2010,21000088,Sacramento Kings,Memphis Grizzlies,2010,91,0.43,0.75,0.25,16,41,100,0.482,0.739,0.2,13,43,0
11/05/2010,21000068,Indiana Pacers,Milwaukee Bucks,2010,90,0.387,0.867,0.25,11,44,94,0.386,0.733,0.4,16,45,0
11/05/2010,21000069,Orlando Magic,Brooklyn Nets,2010,105,0.479,0.813,0.393,16,50,90,0.429,0.889,0.455,20,31,1
11/05/2010,21000070,Philadelphia 76ers,Cleveland Cavaliers,2010,116,0.554,0.72,0.353,26,30,123,0.547,0.792,0.231,22,41,0
11/05/2010,21000071,Detroit Pistons,Charlotte Hornets,2010,97,0.427,0.963,0.538,14,31,90,0.552,0.636,0.45,28,38,1
11/05/2010,21000072,New York Knicks,Washington Wizards,2010,112,0.506,0.667,0.414,23,41,91,0.453,0.864,0.25,13,37,1
11/05/2010,21000073,Boston Celtics,Chicago Bulls,2010,110,0.512,0.88,0.364,27,31,105,0.494,0.944,0.4,25,43,1
11/05/2010,21000074,Minnesota Timberwolves,Atlanta Hawks,2010,103,0.424,0.917,0.364,24,42,113,0.543,0.808,0.222,27,43,0
11/05/2010,21000075,New Orleans Pelicans,Miami Heat,2010,96,0.494,0.824,0.286,26,42,93,0.423,0.917,0.238,19,36,1
11/05/2010,21000076,Phoenix Suns,Memphis Grizzlies,2010,123,0.426,0.719,0.4,23,55,118,0.469,0.647,0.316,21,48,1
11/05/2010,21000077,Denver Nuggets,Los Angeles Clippers,2010,111,0.518,0.909,0.238,26,37,104,0.5,0.64,0.133,28,41,1
11/05/2010,21000078,Golden State Warriors,Utah Jazz,2010,85,0.376,0.591,0.143,16,52,78,0.395,0.714,0.214,18,46,1
11/05/2010,21000079,Los Angeles Lakers,Toronto Raptors,2010,108,0.481,0.844,0.333,22,31,103,0.471,0.842,0.385,22,49,1
11/04/2010,21000066,Chicago Bulls,New York Knicks,2010,112,0.519,0.704,0.474,27,42,120,0.5,0.828,0.667,27,38,0
11/04/2010,21000067,Portland Trail Blazers,Oklahoma City Thunder,2010,106,0.467,0.8,0.25,27,38,107,0.494,0.923,0.2,12,47,0
11/03/2010,21000054,Atlanta Hawks,Detroit Pistons,2010,94,0.537,0.826,0.214,25,35,85,0.4,0.667,0.176,21,38,1
11/03/2010,21000055,Brooklyn Nets,Charlotte Hornets,2010,83,0.427,0.933,0.294,21,36,85,0.431,0.783,0.263,21,41,0
11/03/2010,21000056,Orlando Magic,Minnesota Timberwolves,2010,128,0.5,0.656,0.484,27,56,86,0.333,0.857,0.375,11,40,1
11/03/2010,21000057,Philadelphia 76ers,Indiana Pacers,2010,101,0.469,0.84,0.333,21,54,75,0.315,0.706,0.318,19,46,1
11/03/2010,21000058,Boston Celtics,Milwaukee Bucks,2010,105,0.468,0.844,0.333,24,43,102,0.419,0.806,0.385,17,42,1
11/03/2010,21000059,Houston Rockets,New Orleans Pelicans,2010,99,0.419,0.722,0.333,22,45,107,0.456,0.714,0.385,20,45,0
11/03/2010,21000060,Denver Nuggets,Dallas Mavericks,2010,101,0.461,0.75,0.357,25,39,102,0.464,0.895,0.467,22,45,0
11/03/2010,21000061,Utah Jazz,Toronto Raptors,2010,125,0.565,0.88,0.438,30,35,108,0.456,0.786,0.231,16,36,1
11/03/2010,21000062,Phoenix Suns,San Antonio Spurs,2010,110,0.446,0.87,0.381,20,40,112,0.545,0.688,0.429,22,45,0
11/03/2010,21000063,Golden State Warriors,Memphis Grizzlies,2010,115,0.413,0.765,0.433,26,48,109,0.512,0.68,0.444,28,39,1
11/03/2010,21000064,Los Angeles Clippers,Oklahoma City Thunder,2010,107,0.525,0.556,0.5,22,41,92,0.378,0.87,0.154,17,47,1
11/03/2010,21000065,Sacramento Kings,Los Angeles Lakers,2010,100,0.44,0.609,0.273,20,49,112,0.464,0.821,0.524,24,43,0
11/02/2010,21000047,Cleveland Cavaliers,Atlanta Hawks,2010,88,0.432,0.731,0.294,15,44,100,0.44,0.7,0.294,26,43,0
11/02/2010,21000048,Washington Wizards,Philadelphia 76ers,2010,116,0.474,0.837,0.5,24,36,115,0.55,0.793,0.267,34,35,1
11/02/2010,21000049,Detroit Pistons,Boston Celtics,2010,86,0.449,0.7,0.222,13,38,109,0.519,1,0.333,33,36,0
11/02/2010,21000050,Miami Heat,Minnesota Timberwolves,2010,129,0.582,0.806,0.571,31,47,97,0.369,0.763,0.333,14,40,1
11/02/2010,21000052,Milwaukee Bucks,Portland Trail Blazers,2010,76,0.375,0.76,0.2,16,40,90,0.475,0.778,0.292,21,39,0
11/02/2010,21000053,Los Angeles Lakers,Memphis Grizzlies,2010,124,0.512,0.8,0.609,22,59,105,0.413,0.759,0.5,22,36,1
11/01/2010,21000044,Chicago Bulls,Portland Trail Blazers,2010,110,0.606,0.594,0.385,27,36,98,0.413,0.78,0,15,35,1
11/01/2010,21000045,Sacramento Kings,Toronto Raptors,2010,111,0.477,0.815,0.417,15,40,108,0.459,0.724,0.429,19,42,1
11/01/2010,21000046,Los Angeles Clippers,San Antonio Spurs,2010,88,0.463,0.5,0.308,26,40,97,0.481,0.8,0.429,28,39,0
10/31/2010,21000040,Brooklyn Nets,Miami Heat,2010,78,0.353,0.652,0.214,16,43,101,0.537,0.706,0.313,29,40,0
10/31/2010,21000041,Los Angeles Clippers,Dallas Mavericks,2010,83,0.341,0.742,0.19,17,48,99,0.468,0.69,0.438,23,41,0
10/31/2010,21000042,Oklahoma City Thunder,Utah Jazz,2010,99,0.4,0.882,0.25,10,38,120,0.53,0.833,0.636,32,42,0
10/31/2010,21000043,Los Angeles Lakers,Golden State Warriors,2010,107,0.443,0.767,0.316,25,56,83,0.404,0.462,0.25,27,42,1
10/30/2010,21000031,Atlanta Hawks,Washington Wizards,2010,99,0.42,0.867,0.263,19,43,95,0.5,0.714,0.333,16,34,1
10/30/2010,21000032,Cleveland Cavaliers,Sacramento Kings,2010,104,0.488,0.69,0.316,22,35,107,0.519,0.75,0.6,24,43,0
10/30/2010,21000033,New York Knicks,Portland Trail Blazers,2010,95,0.42,0.56,0.25,16,51,100,0.487,0.667,0.462,22,41,0
10/30/2010,21000034,Indiana Pacers,Philadelphia 76ers,2010,99,0.416,0.72,0.292,18,51,86,0.439,0.5,0.545,13,46,1
10/30/2010,21000035,Chicago Bulls,Detroit Pistons,2010,101,0.43,0.71,0.278,17,51,91,0.378,0.686,0.278,14,44,1
10/30/2010,21000036,Memphis Grizzlies,Minnesota Timberwolves,2010,109,0.462,0.833,0.4,27,43,89,0.348,0.656,0.3,15,57,1
10/30/2010,21000037,Houston Rockets,Denver Nuggets,2010,94,0.457,0.81,0.158,19,44,107,0.378,0.879,0.37,16,48,0
10/30/2010,21000038,Milwaukee Bucks,Charlotte Hornets,2010,98,0.451,0.852,0.5,19,40,88,0.469,0.826,0.474,13,28,1
10/30/2010,21000039,San Antonio Spurs,New Orleans Pelicans,2010,90,0.388,0.857,0.231,24,41,99,0.5,0.824,0.636,20,40,0
10/29/2010,21000019,Charlotte Hornets,Indiana Pacers,2010,101,0.443,0.778,0.333,17,45,104,0.45,0.833,0.414,25,34,0
10/29/2010,21000020,Brooklyn Nets,Sacramento Kings,2010,106,0.525,0.8,0.545,18,43,100,0.419,0.654,0.25,21,31,1
10/29/2010,21000021,Philadelphia 76ers,Atlanta Hawks,2010,101,0.412,0.788,0.455,24,36,104,0.514,0.839,0.353,24,46,0
10/29/2010,21000022,Toronto Raptors,Cleveland Cavaliers,2010,101,0.476,0.944,0.3,24,46,81,0.381,0.8,0.474,15,33,1
10/29/2010,21000023,Boston Celtics,New York Knicks,2010,105,0.484,0.667,0.313,33,54,101,0.435,0.667,0.333,24,38,1
10/29/2010,21000024,Detroit Pistons,Oklahoma City Thunder,2010,104,0.471,0.8,0.667,16,43,105,0.388,0.841,0.133,16,47,0
10/29/2010,21000025,Miami Heat,Orlando Magic,2010,96,0.407,0.778,0.5,17,51,70,0.304,0.706,0.167,5,40,1
10/29/2010,21000026,Minnesota Timberwolves,Milwaukee Bucks,2010,96,0.376,0.722,0.273,13,62,85,0.356,0.8,0.15,18,39,1
10/29/2010,21000027,New Orleans Pelicans,Denver Nuggets,2010,101,0.494,0.792,0.353,23,35,95,0.486,0.76,0.4,19,37,1
10/29/2010,21000028,Dallas Mavericks,Memphis Grizzlies,2010,90,0.472,0.667,0.333,24,45,91,0.388,0.694,0.267,17,45,0
10/29/2010,21000029,Golden State Warriors,Los Angeles Clippers,2010,109,0.531,0.529,0.583,32,46,91,0.386,0.688,0.278,17,40,1
10/29/2010,21000030,Phoenix Suns,Los Angeles Lakers,2010,106,0.473,0.692,0.375,21,43,114,0.484,0.833,0.444,21,46,0
10/28/2010,21000017,Orlando Magic,Washington Wizards,2010,112,0.558,0.563,0.333,20,53,83,0.372,0.7,0.211,17,25,1
10/28/2010,21000018,Utah Jazz,Phoenix Suns,2010,94,0.429,0.704,0.231,19,45,110,0.463,0.765,0.385,20,44,0
10/27/2010,21000004,Cleveland Cavaliers,Boston Celtics,2010,95,0.444,0.81,0.3,24,37,87,0.472,0.762,0.25,24,38,1
10/27/2010,21000005,Brooklyn Nets,Detroit Pistons,2010,101,0.488,0.708,0.429,17,44,98,0.446,0.533,0.421,21,37,1
10/27/2010,21000006,Philadelphia 76ers,Miami Heat,2010,87,0.434,0.727,0.389,24,38,97,0.478,0.742,0.5,15,37,0
10/27/2010,21000007,Toronto Raptors,New York Knicks,2010,93,0.383,0.75,0.3,20,45,98,0.432,0.882,0.292,12,49,0
10/27/2010,21000008,Memphis Grizzlies,Atlanta Hawks,2010,104,0.465,0.8,0.444,13,39,119,0.525,0.871,0.5,20,44,0
10/27/2010,21000009,Minnesota Timberwolves,Sacramento Kings,2010,116,0.473,0.786,0.444,22,46,117,0.459,0.745,0.364,25,45,0
10/27/2010,21000010,New Orleans Pelicans,Milwaukee Bucks,2010,95,0.43,0.793,0.235,23,44,91,0.429,0.607,0.348,14,45,1
10/27/2010,21000011,Oklahoma City Thunder,Chicago Bulls,2010,106,0.41,0.809,0.222,17,44,95,0.43,0.591,0.143,21,51,1
10/27/2010,21000012,Dallas Mavericks,Charlotte Hornets,2010,101,0.547,0.833,0.267,29,41,86,0.397,0.958,0.385,22,36,1
10/27/2010,21000013,San Antonio Spurs,Indiana Pacers,2010,122,0.506,0.806,0.45,29,35,109,0.532,0.679,0.381,20,36,1
10/27/2010,21000014,Denver Nuggets,Utah Jazz,2010,110,0.438,0.829,0.3,23,46,88,0.386,0.721,0.231,21,44,1
10/27/2010,21000015,Golden State Warriors,Houston Rockets,2010,132,0.554,0.846,0.4,25,45,128,0.471,0.808,0.25,24,39,1
10/27/2010,21000016,Los Angeles Clippers,Portland Trail Blazers,2010,88,0.405,0.633,0.278,19,41,98,0.409,0.783,0.4,17,51,0
10/26/2010,21000001,Boston Celtics,Miami Heat,2010,88,0.464,0.64,0.5,25,42,80,0.365,0.72,0.4,15,39,1
10/26/2010,21000002,Portland Trail Blazers,Phoenix Suns,2010,106,0.462,0.667,0.5,31,48,92,0.486,0.688,0.474,15,30,1
10/26/2010,21000003,Los Angeles Lakers,Houston Rockets,2010,112,0.417,0.821,0.429,21,44,110,0.418,0.929,0.4,25,53,1
10/22/2010,11000111,Charlotte Hornets,Atlanta Hawks,2010,99,0.493,0.757,0.455,21,43,66,0.324,0.708,0.263,9,36,1
10/22/2010,11000115,Toronto Raptors,New York Knicks,2010,108,0.462,0.8,0.444,30,41,103,0.507,0.765,0.318,22,39,1
10/22/2010,11000118,Detroit Pistons,Memphis Grizzlies,2010,103,0.45,0.828,0.318,22,39,106,0.529,0.6,0.4,28,41,0
10/22/2010,11000112,Chicago Bulls,Indiana Pacers,2010,102,0.458,0.784,0.412,23,50,74,0.35,0.619,0.263,17,37,1
10/22/2010,11000117,Dallas Mavericks,Houston Rockets,2010,97,0.488,0.769,0.389,28,42,96,0.449,0.714,0.44,20,41,1
10/22/2010,11000120,Milwaukee Bucks,Minnesota Timberwolves,2010,118,0.43,0.833,0.375,27,50,119,0.427,0.72,0.318,20,50,0
10/22/2010,11000116,Utah Jazz,Sacramento Kings,2010,82,0.44,0.8,0.5,20,35,71,0.361,0.667,0.313,14,42,1
10/22/2010,11000113,Los Angeles Lakers,Golden State Warriors,2010,105,0.412,0.839,0.321,23,35,102,0.474,0.833,0.313,19,47,1
10/22/2010,11000114,Phoenix Suns,Denver Nuggets,2010,106,0.44,0.778,0.238,18,39,144,0.641,0.821,0.5,26,38,0
10/21/2010,11000105,Cleveland Cavaliers,Milwaukee Bucks,2010,83,0.413,0.947,0.2,15,38,77,0.436,0.714,0.235,24,38,1
10/21/2010,11000107,Oklahoma City Thunder,New Orleans Pelicans,2010,101,0.455,0.828,0.304,26,40,86,0.415,0.654,0.071,19,43,1
10/21/2010,11000110,Atlanta Hawks,Miami Heat,2010,98,0.424,0.704,0.467,23,48,89,0.367,0.706,0.467,15,49,1
10/21/2010,11000109,San Antonio Spurs,Houston Rockets,2010,111,0.465,0.885,0.364,24,45,103,0.487,0.8,0.5,25,33,1
10/21/2010,11000106,Los Angeles Lakers,Golden State Warriors,2010,120,0.56,0.727,0.588,30,37,99,0.436,0.8,0.071,22,48,1
10/21/2010,11000108,Portland Trail Blazers,Denver Nuggets,2010,90,0.407,0.826,0.263,19,47,83,0.356,0.893,0.3,17,35,1
10/20/2010,11000100,Charlotte Hornets,New Orleans Pelicans,2010,105,0.468,0.848,0.357,23,40,98,0.436,0.762,0.389,24,31,1
10/20/2010,11000101,Orlando Magic,Dallas Mavericks,2010,101,0.468,0.679,0.357,28,43,76,0.36,0.72,0.222,18,38,1
10/20/2010,11000102,Philadelphia 76ers,New York Knicks,2010,118,0.505,0.783,0.421,29,54,91,0.349,0.833,0.267,20,38,1
10/20/2010,11000103,Toronto Raptors,Chicago Bulls,2010,103,0.475,0.694,0.143,24,45,110,0.5,0.771,0.385,26,36,0
10/20/2010,11000104,Boston Celtics,Brooklyn Nets,2010,107,0.568,0.75,0.455,28,35,92,0.479,0.885,0.125,12,32,1
10/19/2010,11000092,Cleveland Cavaliers,Philadelphia 76ers,2010,111,0.558,0.842,0.45,30,45,95,0.379,0.778,0.364,23,45,1
10/19/2010,11000094,Detroit Pistons,Washington Wizards,2010,98,0.474,0.815,0.222,21,37,92,0.397,0.706,0.3,21,45,1
10/19/2010,11000099,New York Knicks,Brooklyn Nets,2010,117,0.474,0.744,0.524,21,34,111,0.442,0.735,0.4,21,52,1
10/19/2010,11000096,Minnesota Timberwolves,Indiana Pacers,2010,124,0.412,0.729,0.346,21,51,128,0.455,0.667,0.457,33,53,0
10/19/2010,11000093,Denver Nuggets,Oklahoma City Thunder,2010,130,0.549,0.844,0.448,28,45,115,0.47,0.744,0.286,20,40,1
10/19/2010,11000095,Los Angeles Lakers,Utah Jazz,2010,74,0.333,0.8,0.286,20,37,82,0.397,0.828,0.364,19,46,0
10/19/2010,11000097,Phoenix Suns,Golden State Warriors,2010,92,0.378,0.792,0.208,17,56,87,0.33,0.727,0.192,14,60,1
10/19/2010,11000098,Los Angeles Clippers,Sacramento Kings,2010,94,0.474,0.615,0.375,22,45,96,0.383,0.667,0.353,19,43,0
10/18/2010,11000087,Atlanta Hawks,Orlando Magic,2010,73,0.308,0.759,0.188,15,33,102,0.529,0.679,0.474,24,50,0
10/18/2010,11000090,Miami Heat,Charlotte Hornets,2010,96,0.392,0.912,0.438,16,36,102,0.565,0.743,0.6,21,30,0
10/18/2010,11000088,Memphis Grizzlies,New Orleans Pelicans,2010,96,0.493,0.639,0.385,17,43,91,0.418,0.786,0.2,18,43,1
10/18/2010,11000091,San Antonio Spurs,Oklahoma City Thunder,2010,102,0.434,0.821,0.467,22,39,111,0.476,0.833,0.462,20,46,0
10/18/2010,11000089,Golden State Warriors,Portland Trail Blazers,2010,100,0.444,0.706,0.211,22,48,78,0.377,0.767,0.214,19,41,1
10/17/2010,11000082,Toronto Raptors,Phoenix Suns,2010,121,0.48,0.769,0.313,28,57,100,0.457,0.714,0.273,25,38,1
10/17/2010,11000085,New York Knicks,Washington Wizards,2010,92,0.4,0.722,0.28,24,47,90,0.418,0.714,0.267,16,53,1
10/17/2010,11000083,Denver Nuggets,Los Angeles Clippers,2010,108,0.478,0.886,0.355,21,41,104,0.471,0.909,0.364,28,33,1
10/17/2010,11000084,Minnesota Timberwolves,Milwaukee Bucks,2010,114,0.513,0.821,0.529,22,40,109,0.456,0.844,0.375,18,32,1
10/17/2010,11000086,Los Angeles Lakers,Utah Jazz,2010,94,0.39,0.824,0.286,16,43,99,0.507,0.867,0.375,20,37,0
10/16/2010,11000081,Brooklyn Nets,Houston Rockets,2010,85,0.421,0.778,0.467,16,40,95,0.434,0.76,0.455,16,40,0
10/16/2010,11000072,Charlotte Hornets,Detroit Pistons,2010,97,0.469,0.767,0.333,23,42,94,0.405,0.667,0.476,20,38,1
10/16/2010,11000074,Orlando Magic,Chicago Bulls,2010,105,0.623,0.722,0.5,24,43,67,0.311,0.704,0.182,15,28,1
10/16/2010,11000071,Los Angeles Clippers,Utah Jazz,2010,91,0.5,0.706,0.474,20,35,103,0.541,0.645,0.273,28,34,0
10/16/2010,11000076,Boston Celtics,New York Knicks,2010,97,0.486,0.852,0.333,20,46,84,0.4,0.724,0.318,17,27,1
10/16/2010,11000073,Memphis Grizzlies,Milwaukee Bucks,2010,91,0.438,0.714,0.083,15,49,77,0.329,0.76,0.32,14,37,1
10/16/2010,11000079,New Orleans Pelicans,Atlanta Hawks,2010,74,0.384,0.762,0.133,18,46,84,0.406,0.676,0.278,18,36,0
10/16/2010,11000075,Portland Trail Blazers,Golden State Warriors,2010,118,0.538,0.793,0.529,26,39,105,0.5,0.8,0.389,27,38,1
10/16/2010,11000078,Los Angeles Lakers,Denver Nuggets,2010,102,0.5,0.759,0.235,29,43,95,0.436,0.778,0.25,25,31,1
10/15/2010,11000068,Indiana Pacers,New Orleans Pelicans,2010,101,0.431,0.707,0.455,22,41,98,0.436,0.771,0.214,17,38,1
10/15/2010,11000069,Toronto Raptors,Boston Celtics,2010,112,0.427,0.714,0.333,22,46,117,0.507,0.704,0.6,22,46,0
10/15/2010,11000070,Minnesota Timberwolves,Detroit Pistons,2010,99,0.45,0.667,0.368,21,45,88,0.338,0.889,0.222,16,41,1
10/15/2010,11000067,Chicago Bulls,Dallas Mavericks,2010,105,0.398,0.769,0.355,22,52,109,0.412,0.745,0.063,21,48,0
10/14/2010,11000062,Orlando Magic,Charlotte Hornets,2010,86,0.416,0.769,0.343,19,42,73,0.391,0.762,0.5,19,37,1
10/14/2010,11000064,Washington Wizards,Milwaukee Bucks,2010,88,0.429,0.5,0.263,19,46,96,0.403,0.86,0.125,17,42,0
10/14/2010,11000065,Cleveland Cavaliers,San Antonio Spurs,2010,106,0.519,0.833,0.5,23,49,80,0.37,0.591,0.389,25,40,1
10/14/2010,11000063,Utah Jazz,Phoenix Suns,2010,108,0.483,0.875,0.273,26,51,97,0.443,0.744,0.286,17,34,1
10/14/2010,11000066,Los Angeles Clippers,Denver Nuggets,2010,95,0.349,0.816,0.154,21,41,100,0.354,0.837,0.316,18,50,0
10/13/2010,11000059,Houston Rockets,Brooklyn Nets,2010,91,0.455,0.941,0.357,22,48,81,0.392,0.68,0.222,11,37,1
10/13/2010,11000053,Detroit Pistons,Dallas Mavericks,2010,96,0.467,0.824,0.4,29,37,101,0.519,0.455,0.409,24,40,0
10/13/2010,11000054,Indiana Pacers,Minnesota Timberwolves,2010,98,0.418,0.625,0.25,20,63,86,0.319,0.667,0.364,14,48,1
10/13/2010,11000057,Toronto Raptors,Philadelphia 76ers,2010,119,0.459,0.568,0.333,22,50,116,0.427,0.781,0.158,26,55,1
10/13/2010,11000058,New York Knicks,Boston Celtics,2010,101,0.413,0.714,0.346,17,36,104,0.487,0.75,0.333,17,47,0
10/13/2010,11000056,New Orleans Pelicans,Miami Heat,2010,90,0.361,0.806,0.474,18,37,76,0.415,0.933,0.348,18,39,1
10/13/2010,11000055,Los Angeles Lakers,Sacramento Kings,2010,98,0.44,0.6,0.429,26,47,95,0.392,0.721,0.4,15,47,1
10/12/2010,11000047,Philadelphia 76ers,Boston Celtics,2010,103,0.473,0.821,0.833,30,29,92,0.5,0.828,0.545,20,38,1
10/12/2010,11000050,Washington Wizards,Atlanta Hawks,2010,107,0.532,0.647,0.571,27,39,92,0.513,0.4,0.5,19,31,1
10/12/2010,11000044,Chicago Bulls,Toronto Raptors,2010,109,0.526,0.719,0.5,26,44,90,0.48,0.688,0.412,21,22,1
10/12/2010,11000045,Minnesota Timberwolves,Denver Nuggets,2010,122,0.433,0.868,0.478,26,49,108,0.419,0.732,0.313,16,45,1
10/12/2010,11000046,Oklahoma City Thunder,Memphis Grizzlies,2010,96,0.429,0.694,0.385,18,34,116,0.657,0.558,0.5,20,34,0
10/12/2010,11000052,Los Angeles Clippers,San Antonio Spurs,2010,99,0.415,0.75,0.406,25,46,100,0.409,0.633,0.278,22,51,0
10/12/2010,11000048,Phoenix Suns,Utah Jazz,2010,100,0.45,0.588,0.348,23,46,105,0.438,0.861,0.235,22,39,0
10/12/2010,11000049,Sacramento Kings,Golden State Warriors,2010,116,0.481,0.837,0.375,19,46,97,0.422,0.833,0.167,16,33,1
10/11/2010,11000043,Detroit Pistons,Atlanta Hawks,2010,94,0.52,0.706,0.444,22,34,85,0.441,0.692,0.538,22,41,1
10/11/2010,11000042,Dallas Mavericks,Cleveland Cavaliers,2010,79,0.369,0.609,0.167,24,49,85,0.371,0.784,0.308,20,51,0
10/11/2010,11000041,Portland Trail Blazers,Utah Jazz,2010,100,0.477,0.895,0.308,11,26,109,0.507,0.721,0.545,18,39,0
10/10/2010,11000037,Boston Celtics,Toronto Raptors,2010,91,0.53,0.708,0.4,23,41,87,0.398,0.593,0.455,14,35,1
10/10/2010,11000039,Orlando Magic,New Orleans Pelicans,2010,135,0.648,0.757,0.556,27,44,81,0.329,0.818,0.389,15,31,1
10/10/2010,11000038,Houston Rockets,Cleveland Cavaliers,2010,93,0.429,0.625,0.278,14,42,99,0.48,0.767,0.222,22,40,0
10/10/2010,11000040,Golden State Warriors,Sacramento Kings,2010,95,0.412,0.786,0.15,17,54,86,0.341,0.737,0.435,21,50,1
10/09/2010,11000031,Brooklyn Nets,Philadelphia 76ers,2010,90,0.423,0.667,0.364,18,50,89,0.354,0.784,0.167,16,47,1
10/09/2010,11000032,Houston Rockets,Indiana Pacers,2010,126,0.568,0.808,0.333,29,36,92,0.417,0.842,0.316,18,37,1
10/09/2010,11000034,Milwaukee Bucks,Charlotte Hornets,2010,86,0.359,0.793,0.389,15,47,78,0.378,0.677,0.167,16,43,1
10/09/2010,11000035,New Orleans Pelicans,Memphis Grizzlies,2010,90,0.366,0.826,0.579,19,40,97,0.436,0.839,0.231,16,51,0
10/09/2010,11000036,San Antonio Spurs,Miami Heat,2010,90,0.438,0.733,0.286,20,41,73,0.375,0.682,0.364,11,43,1
10/09/2010,11000033,Phoenix Suns,Dallas Mavericks,2010,98,0.395,0.711,0.269,20,39,90,0.395,0.667,0.353,20,46,1
